"customer_id","customer_firstname","customer_lastname","customer_address1","customer_address2","customer_city","customer_state","customer_zip","customer_country","customer_region","customer_email","customer_phone","customer_creditcardtype","customer_creditcard","customer_creditcardexpiration","customer_username","customer_password","customer_age","customer_income","customer_gender","order_id","order_date","order_customerid","order_netamount","order_tax","order_totalamount","orderline_id","orderline_prod_id","orderline_quantity","orderline_orderdate","product_id","product_category","product_title","product_actor","product_price","product_special","product_common_prod_id"
8735,Steven,Clark,"161 Kevin Groves Apt. 485
New Matthewfort, NM 21783",,East Richardchester,Pennsylvania,91871,US,1,stevenclark@yahoo.com,"5384361654",5,"1978191967587918","2012/12",stevenclark123,password,33,20000,F,501,2004-01-26,8735,253.98,20.95,274.93,9,8792,1,2004-01-26,8792,4,ALABAMA SHREK,DREW IRONS,13.99,0,7414
8742,Christine,Mckinney,"41196 Scott Oval Suite 721
Ellismouth, VA 13320",,East Samuel,Virginia,61901,US,1,christinemckinney@gmail.com,"9412866957",4,"1546123634558171","2011/05",christinemckinney123,password,72,40000,M,1570,2004-02-14,8742,98.68,8.14,106.82,3,547,3,2004-02-14,547,13,ACADEMY MAGIC,RICHARD DAVIS,15.99,0,8447
8742,Christine,Mckinney,"41196 Scott Oval Suite 721
Ellismouth, VA 13320",,East Samuel,Virginia,61901,US,1,christinemckinney@gmail.com,"9412866957",4,"1546123634558171","2011/05",christinemckinney123,password,72,40000,M,1570,2004-02-14,8742,98.68,8.14,106.82,1,1061,3,2004-02-14,1061,2,ACE BEAUTY,BOB WOOD,28.99,0,1756
8742,Christine,Mckinney,"41196 Scott Oval Suite 721
Ellismouth, VA 13320",,East Samuel,Virginia,61901,US,1,christinemckinney@gmail.com,"9412866957",4,"1546123634558171","2011/05",christinemckinney123,password,72,40000,M,1570,2004-02-14,8742,98.68,8.14,106.82,2,6494,1,2004-02-14,6494,8,AIRPLANE KARATE,IAN LEWIS,28.99,0,2874
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,1049,2004-02-28,8744,390.66,32.23,422.89,2,610,1,2004-02-28,610,12,ACADEMY MUSIC,AUDREY HARRIS,23.99,0,5249
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,1049,2004-02-28,8744,390.66,32.23,422.89,4,537,1,2004-02-28,537,12,ACADEMY LOVER,JUDI FONDA,28.99,0,2265
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,915,2004-01-27,8744,250.74,20.69,271.43,1,1273,3,2004-01-27,1273,10,ACE EFFECT,SOPHIA SPACEK,15.99,0,8461
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,915,2004-01-27,8744,250.74,20.69,271.43,2,1263,1,2004-01-27,1263,16,ACE DURHAM,KENNETH LOREN,14.99,0,5112
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,915,2004-01-27,8744,250.74,20.69,271.43,5,1181,1,2004-01-27,1181,16,ACE CONTACT,MATT BAILEY,14.99,0,1802
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,915,2004-01-27,8744,250.74,20.69,271.43,4,4249,2,2004-01-27,4249,15,AFRICAN DRACULA,CHEVY MCQUEEN,20.99,0,6721
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,1049,2004-02-28,8744,390.66,32.23,422.89,1,4187,2,2004-02-28,4187,5,AFRICAN CRANES,JOE DICAPRIO,19.99,0,2524
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,915,2004-01-27,8744,250.74,20.69,271.43,3,4680,2,2004-01-27,4680,2,AFRICAN PINOCCHIO,MEG DIETRICH,18.99,0,7282
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,915,2004-01-27,8744,250.74,20.69,271.43,7,6591,3,2004-01-27,6591,8,AIRPLANE MONSOON,LANA MANSFIELD,17.99,0,1667
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,1049,2004-02-28,8744,390.66,32.23,422.89,3,6879,3,2004-02-28,6879,1,AIRPLANE TELEGRAPH,LIAM KILMER,12.99,0,6893
8744,Monica,Rodriguez,"3158 Mcmillan Wall
Thompsonland, WI 02794",,West Johnathan,Virginia,63767,US,1,monicarodriguez@yahoo.com,"6058455010",1,"8259322968311609","2008/05",monicarodriguez123,password,57,100000,F,915,2004-01-27,8744,250.74,20.69,271.43,6,9855,1,2004-01-27,9855,16,ALADDIN STREAK,ANGELINA WEST,22.99,0,9790
8747,Allison,Rodriguez,"Unit 0809 Box 5398
DPO AA 93256",,Lake Tara,Pennsylvania,97301,US,1,allisonrodriguez@gmail.com,"9391207771",2,"7784755984786899","2012/03",allisonrodriguez123,password,56,40000,F,1339,2004-02-24,8747,151.95,12.54,164.49,4,197,2,2004-02-24,197,12,ACADEMY CRUSADE,JULIANNE KIDMAN,14.99,0,5418
8747,Allison,Rodriguez,"Unit 0809 Box 5398
DPO AA 93256",,Lake Tara,Pennsylvania,97301,US,1,allisonrodriguez@gmail.com,"9391207771",2,"7784755984786899","2012/03",allisonrodriguez123,password,56,40000,F,1339,2004-02-24,8747,151.95,12.54,164.49,2,2340,2,2004-02-24,2340,12,ADAPTATION FRONTIER,WHOOPI MCGREGOR,17.99,0,6919
8747,Allison,Rodriguez,"Unit 0809 Box 5398
DPO AA 93256",,Lake Tara,Pennsylvania,97301,US,1,allisonrodriguez@gmail.com,"9391207771",2,"7784755984786899","2012/03",allisonrodriguez123,password,56,40000,F,1339,2004-02-24,8747,151.95,12.54,164.49,5,2630,3,2004-02-24,2630,12,ADAPTATION NOTTING,CHARLTON WRAY,23.99,0,3231
8747,Allison,Rodriguez,"Unit 0809 Box 5398
DPO AA 93256",,Lake Tara,Pennsylvania,97301,US,1,allisonrodriguez@gmail.com,"9391207771",2,"7784755984786899","2012/03",allisonrodriguez123,password,56,40000,F,1339,2004-02-24,8747,151.95,12.54,164.49,6,3834,2,2004-02-24,3834,14,AFFAIR SPOILERS,JEFF GRANT,15.99,0,6773
8747,Allison,Rodriguez,"Unit 0809 Box 5398
DPO AA 93256",,Lake Tara,Pennsylvania,97301,US,1,allisonrodriguez@gmail.com,"9391207771",2,"7784755984786899","2012/03",allisonrodriguez123,password,56,40000,F,1339,2004-02-24,8747,151.95,12.54,164.49,1,5721,3,2004-02-24,5721,10,AGENT REDS,HUGH LOREN,21.99,0,4102
8747,Allison,Rodriguez,"Unit 0809 Box 5398
DPO AA 93256",,Lake Tara,Pennsylvania,97301,US,1,allisonrodriguez@gmail.com,"9391207771",2,"7784755984786899","2012/03",allisonrodriguez123,password,56,40000,F,1339,2004-02-24,8747,151.95,12.54,164.49,3,7861,2,2004-02-24,7861,2,AIRPORT SUIT,ANJELICA NICHOLSON,19.99,0,8687
8757,Cindy,Perkins,"0844 Morgan Junction Apt. 758
Lake Samanthaville, PR 95458",,Chenchester,Wisconsin,66459,US,1,cindyperkins@hotmail.com,"8528350250",3,"1572575370315462","2009/03",cindyperkins123,password,63,40000,F,271,2004-01-09,8757,35.22,2.91,38.13,1,3858,1,2004-01-09,3858,11,AFFAIR SUBMARINE,ALICIA TYLER,13.99,0,4949
8757,Cindy,Perkins,"0844 Morgan Junction Apt. 758
Lake Samanthaville, PR 95458",,Chenchester,Wisconsin,66459,US,1,cindyperkins@hotmail.com,"8528350250",3,"1572575370315462","2009/03",cindyperkins123,password,63,40000,F,271,2004-01-09,8757,35.22,2.91,38.13,3,5747,2,2004-01-09,5747,3,AGENT ROXANNE,BRAD WALKEN,11.99,0,6596
8757,Cindy,Perkins,"0844 Morgan Junction Apt. 758
Lake Samanthaville, PR 95458",,Chenchester,Wisconsin,66459,US,1,cindyperkins@hotmail.com,"8528350250",3,"1572575370315462","2009/03",cindyperkins123,password,63,40000,F,271,2004-01-09,8757,35.22,2.91,38.13,2,6434,2,2004-01-09,6434,8,AIRPLANE HORROR,FAY HAWKE,24.99,0,7469
8757,Cindy,Perkins,"0844 Morgan Junction Apt. 758
Lake Samanthaville, PR 95458",,Chenchester,Wisconsin,66459,US,1,cindyperkins@hotmail.com,"8528350250",3,"1572575370315462","2009/03",cindyperkins123,password,63,40000,F,271,2004-01-09,8757,35.22,2.91,38.13,4,8539,2,2004-01-09,8539,11,ALABAMA LUCK,JULIA PACINO,9.99,0,1194
8761,James,Rice,"4466 Horton Circle Apt. 498
New Christinaside, PW 47948",,North Robertfurt,Kentucky,28724,US,1,jamesrice@hotmail.com,"1642058912",4,"2735861171502620","2009/05",jamesrice123,password,28,60000,F,281,2004-01-26,8761,79.56,6.56,86.12,1,6053,2,2004-01-26,6053,8,AIRPLANE BANG,BRAD DRIVER,12.99,0,5549
8776,David,Kramer,"PSC 7268, Box 4073
APO AA 71433",,Johnfurt,Montana,12526,US,1,davidkramer@yahoo.com,"4756936681",1,"9653007665649056","2010/09",davidkramer123,password,50,40000,F,431,2004-01-23,8776,78.09,6.44,84.53,1,7061,1,2004-01-23,7061,13,AIRPORT BEAUTY,KIRK WILLIS,17.99,0,7053
8776,David,Kramer,"PSC 7268, Box 4073
APO AA 71433",,Johnfurt,Montana,12526,US,1,davidkramer@yahoo.com,"4756936681",1,"9653007665649056","2010/09",davidkramer123,password,50,40000,F,431,2004-01-23,8776,78.09,6.44,84.53,2,8770,3,2004-01-23,8770,7,ALABAMA SCISSORHANDS,GREGORY LEWIS,9.99,0,5159
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,1,866,1,2004-01-16,866,16,ACADEMY SUNSET,MICHELLE LEIGH,18.99,0,5642
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,9,1443,1,2004-01-16,1443,8,ACE HURRICANE,SCARLETT WILLIAMS,17.99,0,2547
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,6,1749,3,2004-01-16,1749,6,ACE RULES,JENNIFER KINNEAR,12.99,0,1855
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,8,3401,2,2004-01-16,3401,14,AFFAIR HAROLD,IAN BOLGER,21.99,0,1991
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,4,5084,2,2004-01-16,5084,2,AGENT BOILED,MATT MARX,22.99,0,9997
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,5,5970,2,2004-01-16,5970,1,AGENT WESTWARD,WOODY SOBIESKI,18.99,0,2470
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,2,7493,2,2004-01-16,7493,14,AIRPORT KANE,JANE WATSON,29.99,0,8158
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,3,8606,3,2004-01-16,8606,11,ALABAMA MUMMY,MENA HOPPER,22.99,0,2605
8779,Christina,Garcia,"9107 Kevin Parks
Deborahfort, GA 76876",,Griffithton,Nebraska,73742,US,1,christinagarcia@hotmail.com,"8987592604",1,"3637630416080356","2008/06",christinagarcia123,password,61,60000,M,103,2004-01-16,8779,104.76,8.64,113.40,7,9745,1,2004-01-16,9745,12,ALADDIN ROSES,WALTER HOPKINS,28.99,0,4059
8781,Madeline,Garrett,"0967 Hendricks Island Suite 029
Lake Jamesberg, SD 66174",,New Chelsea,Rhode Island,65098,US,1,madelinegarrett@gmail.com,"3512740658",2,"3149585885461420","2008/06",madelinegarrett123,password,80,80000,F,1109,2004-02-10,8781,40.02,3.30,43.32,2,388,2,2004-02-10,388,16,ACADEMY GUNFIGHT,HARRISON FORD,19.99,0,6508
8781,Madeline,Garrett,"0967 Hendricks Island Suite 029
Lake Jamesberg, SD 66174",,New Chelsea,Rhode Island,65098,US,1,madelinegarrett@gmail.com,"3512740658",2,"3149585885461420","2008/06",madelinegarrett123,password,80,80000,F,1109,2004-02-10,8781,40.02,3.30,43.32,6,4411,2,2004-02-10,4411,6,AFRICAN HEAVENLY,ANTHONY WAYNE,19.99,0,4453
8781,Madeline,Garrett,"0967 Hendricks Island Suite 029
Lake Jamesberg, SD 66174",,New Chelsea,Rhode Island,65098,US,1,madelinegarrett@gmail.com,"3512740658",2,"3149585885461420","2008/06",madelinegarrett123,password,80,80000,F,1109,2004-02-10,8781,40.02,3.30,43.32,1,4350,2,2004-02-10,4350,7,AFRICAN GARDEN,SALLY FORD,15.99,0,1697
8781,Madeline,Garrett,"0967 Hendricks Island Suite 029
Lake Jamesberg, SD 66174",,New Chelsea,Rhode Island,65098,US,1,madelinegarrett@gmail.com,"3512740658",2,"3149585885461420","2008/06",madelinegarrett123,password,80,80000,F,1109,2004-02-10,8781,40.02,3.30,43.32,5,4712,1,2004-02-10,4712,14,AFRICAN RAIDERS,EMILY GARBO,22.99,0,6211
8781,Madeline,Garrett,"0967 Hendricks Island Suite 029
Lake Jamesberg, SD 66174",,New Chelsea,Rhode Island,65098,US,1,madelinegarrett@gmail.com,"3512740658",2,"3149585885461420","2008/06",madelinegarrett123,password,80,80000,F,1109,2004-02-10,8781,40.02,3.30,43.32,4,7654,1,2004-02-10,7654,6,AIRPORT PANKY,HUGH WINSLET,25.99,0,1143
8781,Madeline,Garrett,"0967 Hendricks Island Suite 029
Lake Jamesberg, SD 66174",,New Chelsea,Rhode Island,65098,US,1,madelinegarrett@gmail.com,"3512740658",2,"3149585885461420","2008/06",madelinegarrett123,password,80,80000,F,1109,2004-02-10,8781,40.02,3.30,43.32,3,9698,2,2004-02-10,9698,8,ALADDIN PRINCESS,CHARLES HESTON,11.99,0,822
8802,Scott,Mora,"51007 Brown Courts Apt. 028
North Caitlinmouth, NV 37999",,East Robin,New York,66782,US,1,scottmora@gmail.com,"7827591374",3,"2134746401570737","2011/11",scottmora123,password,69,20000,M,1928,2004-02-17,8802,324.13,26.74,350.87,1,2037,3,2004-02-17,2037,3,ADAPTATION ARIZONA,KIRSTEN STALLONE,27.99,0,1408
8802,Scott,Mora,"51007 Brown Courts Apt. 028
North Caitlinmouth, NV 37999",,East Robin,New York,66782,US,1,scottmora@gmail.com,"7827591374",3,"2134746401570737","2011/11",scottmora123,password,69,20000,M,1928,2004-02-17,8802,324.13,26.74,350.87,2,6306,3,2004-02-17,6306,7,AIRPLANE FEATHERS,MARILYN PINKETT,23.99,0,3324
8821,Carl,Brown,"979 Angela Shoals Apt. 154
Joseborough, RI 23076",,Stoneview,Iowa,63123,US,1,carlbrown@yahoo.com,"4067746981",2,"6812471364624799","2008/07",carlbrown123,password,74,100000,F,702,2004-01-22,8821,223.83,18.47,242.30,3,2642,2,2004-01-22,2642,14,ADAPTATION ORDER,MADELINE BENING,24.99,0,1377
8821,Carl,Brown,"979 Angela Shoals Apt. 154
Joseborough, RI 23076",,Stoneview,Iowa,63123,US,1,carlbrown@yahoo.com,"4067746981",2,"6812471364624799","2008/07",carlbrown123,password,74,100000,F,702,2004-01-22,8821,223.83,18.47,242.30,4,4105,2,2004-01-22,4105,10,AFRICAN BULL,SPENCER NEWMAN,14.99,0,8307
8821,Carl,Brown,"979 Angela Shoals Apt. 154
Joseborough, RI 23076",,Stoneview,Iowa,63123,US,1,carlbrown@yahoo.com,"4067746981",2,"6812471364624799","2008/07",carlbrown123,password,74,100000,F,702,2004-01-22,8821,223.83,18.47,242.30,1,6622,3,2004-01-22,6622,11,AIRPLANE NEWSIES,LAURA SPACEK,27.99,0,1126
8821,Carl,Brown,"979 Angela Shoals Apt. 154
Joseborough, RI 23076",,Stoneview,Iowa,63123,US,1,carlbrown@yahoo.com,"4067746981",2,"6812471364624799","2008/07",carlbrown123,password,74,100000,F,702,2004-01-22,8821,223.83,18.47,242.30,5,6880,1,2004-01-22,6880,16,AIRPLANE TELEMARK,JUDY TANDY,21.99,0,7866
8821,Carl,Brown,"979 Angela Shoals Apt. 154
Joseborough, RI 23076",,Stoneview,Iowa,63123,US,1,carlbrown@yahoo.com,"4067746981",2,"6812471364624799","2008/07",carlbrown123,password,74,100000,F,702,2004-01-22,8821,223.83,18.47,242.30,2,8153,2,2004-01-22,8153,6,ALABAMA CITIZEN,KATE TEMPLE,24.99,0,1061
8831,Darryl,Pope,"68073 Michael Valleys Apt. 296
Lake Josephchester, WV 41626",,Tarahaven,Utah,24151,US,1,darrylpope@hotmail.com,"1757368582",5,"9640719108283520","2012/12",darrylpope123,password,25,40000,M,1602,2004-02-21,8831,394.17,32.52,426.69,7,1743,2,2004-02-21,1743,12,ACE ROOM,MARY MCDORMAND,11.99,0,1566
8831,Darryl,Pope,"68073 Michael Valleys Apt. 296
Lake Josephchester, WV 41626",,Tarahaven,Utah,24151,US,1,darrylpope@hotmail.com,"1757368582",5,"9640719108283520","2012/12",darrylpope123,password,25,40000,M,1602,2004-02-21,8831,394.17,32.52,426.69,6,2395,3,2004-02-21,2395,8,ADAPTATION HANDICAP,EMILY CARREY,25.99,0,9916
8831,Darryl,Pope,"68073 Michael Valleys Apt. 296
Lake Josephchester, WV 41626",,Tarahaven,Utah,24151,US,1,darrylpope@hotmail.com,"1757368582",5,"9640719108283520","2012/12",darrylpope123,password,25,40000,M,1602,2004-02-21,8831,394.17,32.52,426.69,1,4469,3,2004-02-21,4469,16,AFRICAN IRON,AL GRANT,25.99,0,6867
8831,Darryl,Pope,"68073 Michael Valleys Apt. 296
Lake Josephchester, WV 41626",,Tarahaven,Utah,24151,US,1,darrylpope@hotmail.com,"1757368582",5,"9640719108283520","2012/12",darrylpope123,password,25,40000,M,1602,2004-02-21,8831,394.17,32.52,426.69,4,4986,1,2004-02-21,4986,7,AFRICAN WONKA,FAY GOODING,20.99,0,1325
8831,Darryl,Pope,"68073 Michael Valleys Apt. 296
Lake Josephchester, WV 41626",,Tarahaven,Utah,24151,US,1,darrylpope@hotmail.com,"1757368582",5,"9640719108283520","2012/12",darrylpope123,password,25,40000,M,1602,2004-02-21,8831,394.17,32.52,426.69,2,5843,1,2004-02-21,5843,10,AGENT STEEL,JUDY ZELLWEGER,17.99,0,1024
8831,Darryl,Pope,"68073 Michael Valleys Apt. 296
Lake Josephchester, WV 41626",,Tarahaven,Utah,24151,US,1,darrylpope@hotmail.com,"1757368582",5,"9640719108283520","2012/12",darrylpope123,password,25,40000,M,1602,2004-02-21,8831,394.17,32.52,426.69,5,7548,3,2004-02-21,7548,8,AIRPORT MAGNIFICENT,CARMEN BERGMAN,21.99,0,982
8831,Darryl,Pope,"68073 Michael Valleys Apt. 296
Lake Josephchester, WV 41626",,Tarahaven,Utah,24151,US,1,darrylpope@hotmail.com,"1757368582",5,"9640719108283520","2012/12",darrylpope123,password,25,40000,M,1602,2004-02-21,8831,394.17,32.52,426.69,3,9633,1,2004-02-21,9633,5,ALADDIN OCTOBER,MAE SARANDON,23.99,0,2304
8833,Dawn,Harris,"7400 Perry Falls Apt. 373
Waremouth, PR 88410",,Port Ambertown,Georgia,59433,US,1,dawnharris@hotmail.com,"2315736082",1,"1053337926510721","2009/10",dawnharris123,password,48,80000,F,606,2004-01-08,8833,221.36,18.26,239.62,3,271,1,2004-01-08,271,4,ACADEMY EASY,CANDICE AFFLECK,12.99,0,1602
8833,Dawn,Harris,"7400 Perry Falls Apt. 373
Waremouth, PR 88410",,Port Ambertown,Georgia,59433,US,1,dawnharris@hotmail.com,"2315736082",1,"1053337926510721","2009/10",dawnharris123,password,48,80000,F,606,2004-01-08,8833,221.36,18.26,239.62,2,1034,3,2004-01-08,1034,6,ACE ARABIA,ALEC LEIGH,18.99,0,130
8833,Dawn,Harris,"7400 Perry Falls Apt. 373
Waremouth, PR 88410",,Port Ambertown,Georgia,59433,US,1,dawnharris@hotmail.com,"2315736082",1,"1053337926510721","2009/10",dawnharris123,password,48,80000,F,606,2004-01-08,8833,221.36,18.26,239.62,4,4654,3,2004-01-08,4654,10,AFRICAN PANKY,LUCILLE HUDSON,24.99,0,6966
8833,Dawn,Harris,"7400 Perry Falls Apt. 373
Waremouth, PR 88410",,Port Ambertown,Georgia,59433,US,1,dawnharris@hotmail.com,"2315736082",1,"1053337926510721","2009/10",dawnharris123,password,48,80000,F,606,2004-01-08,8833,221.36,18.26,239.62,1,6920,3,2004-01-08,6920,4,AIRPLANE UNBREAKABLE,GRETA PESCI,27.99,0,4580
8833,Dawn,Harris,"7400 Perry Falls Apt. 373
Waremouth, PR 88410",,Port Ambertown,Georgia,59433,US,1,dawnharris@hotmail.com,"2315736082",1,"1053337926510721","2009/10",dawnharris123,password,48,80000,F,606,2004-01-08,8833,221.36,18.26,239.62,5,8527,1,2004-01-08,8527,8,ALABAMA LOLA,DREW HURT,9.99,0,3370
8836,Marie,Mercado,"1655 Donald Hill
Greentown, WI 42638",,North Barbarashire,Kentucky,58501,US,1,mariemercado@yahoo.com,"4841355920",1,"6327410967554898","2012/08",mariemercado123,password,45,40000,F,1289,2004-02-20,8836,22.91,1.89,24.80,2,1125,3,2004-02-20,1125,13,ACE CASSIDY,KIRK EASTWOOD,21.99,0,492
8836,Marie,Mercado,"1655 Donald Hill
Greentown, WI 42638",,North Barbarashire,Kentucky,58501,US,1,mariemercado@yahoo.com,"4841355920",1,"6327410967554898","2012/08",mariemercado123,password,45,40000,F,1289,2004-02-20,8836,22.91,1.89,24.80,1,2479,1,2004-02-20,2479,12,ADAPTATION JEDI,BEN HAWN,12.99,0,6537
8836,Marie,Mercado,"1655 Donald Hill
Greentown, WI 42638",,North Barbarashire,Kentucky,58501,US,1,mariemercado@yahoo.com,"4841355920",1,"6327410967554898","2012/08",mariemercado123,password,45,40000,F,1289,2004-02-20,8836,22.91,1.89,24.80,3,4877,1,2004-02-20,4877,16,AFRICAN TAXI,DORIS BRANDO,21.99,0,6011
8851,Richard,Pierce,"09971 Allison Orchard Apt. 487
Lake Margaretstad, AS 38017",,Laurenshire,Missouri,92780,US,1,richardpierce@yahoo.com,"2387647790",4,"6914665258955211","2011/06",richardpierce123,password,89,80000,M,729,2004-01-17,8851,138.77,11.45,150.22,2,1786,2,2004-01-17,1786,5,ACE SHEPHERD,HARVEY IRONS,9.99,0,6703
8851,Richard,Pierce,"09971 Allison Orchard Apt. 487
Lake Margaretstad, AS 38017",,Laurenshire,Missouri,92780,US,1,richardpierce@yahoo.com,"2387647790",4,"6914665258955211","2011/06",richardpierce123,password,89,80000,M,729,2004-01-17,8851,138.77,11.45,150.22,1,7195,2,2004-01-17,7195,16,AIRPORT CROWDS,HENRY OLIVIER,13.99,0,5228
8851,Richard,Pierce,"09971 Allison Orchard Apt. 487
Lake Margaretstad, AS 38017",,Laurenshire,Missouri,92780,US,1,richardpierce@yahoo.com,"2387647790",4,"6914665258955211","2011/06",richardpierce123,password,89,80000,M,729,2004-01-17,8851,138.77,11.45,150.22,3,8281,3,2004-01-17,8281,2,ALABAMA ENCINO,KATE FINNEY,20.99,0,2046
8855,Cynthia,Ballard,"7438 Carpenter Ports Apt. 426
Bergfort, WA 71737",,Kennethmouth,Alaska,10811,US,1,cynthiaballard@gmail.com,"4491890002",2,"8512021276634187","2008/03",cynthiaballard123,password,38,20000,M,1513,2004-02-13,8855,334.75,27.62,362.37,4,248,2,2004-02-13,248,3,ACADEMY DOZEN,ZERO FISHER,24.99,0,9924
8855,Cynthia,Ballard,"7438 Carpenter Ports Apt. 426
Bergfort, WA 71737",,Kennethmouth,Alaska,10811,US,1,cynthiaballard@gmail.com,"4491890002",2,"8512021276634187","2008/03",cynthiaballard123,password,38,20000,M,1513,2004-02-13,8855,334.75,27.62,362.37,2,1621,3,2004-02-13,1621,3,ACE NETWORK,VAL BOLGER,25.99,0,3229
8855,Cynthia,Ballard,"7438 Carpenter Ports Apt. 426
Bergfort, WA 71737",,Kennethmouth,Alaska,10811,US,1,cynthiaballard@gmail.com,"4491890002",2,"8512021276634187","2008/03",cynthiaballard123,password,38,20000,M,1513,2004-02-13,8855,334.75,27.62,362.37,9,3060,2,2004-02-13,3060,3,AFFAIR BEAST,FAY DENIRO,21.99,0,3336
8855,Cynthia,Ballard,"7438 Carpenter Ports Apt. 426
Bergfort, WA 71737",,Kennethmouth,Alaska,10811,US,1,cynthiaballard@gmail.com,"4491890002",2,"8512021276634187","2008/03",cynthiaballard123,password,38,20000,M,1513,2004-02-13,8855,334.75,27.62,362.37,1,4044,3,2004-02-13,4044,13,AFRICAN ATTACKS,EWAN CRAWFORD,15.99,0,7721
8855,Cynthia,Ballard,"7438 Carpenter Ports Apt. 426
Bergfort, WA 71737",,Kennethmouth,Alaska,10811,US,1,cynthiaballard@gmail.com,"4491890002",2,"8512021276634187","2008/03",cynthiaballard123,password,38,20000,M,1513,2004-02-13,8855,334.75,27.62,362.37,7,5566,2,2004-02-13,5566,15,AGENT MAUDE,ROSIE HANNAH,18.99,0,1651
